"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.077,0.0353,0.652,0.087", page 251
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.112,0.1073,0.585,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.121,0.1748,0.717,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.683,0.099,0.155,0.138", neumes from previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.074,0.2288,0.62,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.116,0.2918,0.548,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.628,0.2626,0.169,0.072", neumes from previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.114,0.3653,0.613,0.0525", 
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.206,0.3248,0.292,0.0548", neumes from previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.065,0.4119,0.633,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.116,0.4734,0.562,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.122,0.5401,0.548,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.063,0.5979,0.593,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.118,0.6572,0.542,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.11,0.7179,0.419,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_251@0.081,0.7847,0.659,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.14,0.0465,0.791,0.0803", "page 252, neumes change style"
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.184,0.0375,0.278,0.18", Giant letter E
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.451,0.117,0.457,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.316,0.1853,0.601,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.329,0.2401,0.583,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.342,0.2963,0.582,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.346,0.3563,0.516,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.252,0.4239,0.64,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.246,0.4921,0.34,0.0525",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.267,0.5431,0.647,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.326,0.6024,0.555,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.336,0.6662,0.569,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.339,0.7262,0.55,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_252@0.342,0.7772,0.574,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.055,0.0533,0.673,0.1103", page 253
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.06,0.141,0.583,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.054,0.2003,0.704,0.069", orange text
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.078,0.2588,0.676,0.0548", orange text
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.047,0.3091,0.376,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.053,0.3631,0.413,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.056,0.4186,0.664,0.066", neumes return to original style
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.104,0.4801,0.591,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.107,0.5476,0.665,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.632,0.5229,0.162,0.084", neumes from previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.068,0.6024,0.634,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.104,0.6639,0.625,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.111,0.7217,0.583,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.632,0.6849,0.169,0.0983", neumes from previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_253@0.064,0.7727,0.648,0.0698",
